sgRNA	Count
MAP3K3_115_63336	91
MAP3K3_116_63336	41
MAP3K3_122_0	141
MAP3K3_123_0	106
MAP3K3_125_0	124
MAP3K3_126_0	179
MAP3K4_0_71804	30
MAP3K4_100_89755	203
MAP3K4_101_89755	105
MAP3K4_103_35902	40
MAP3K4_104_107706	33
MAP3K4_104_89755	101
MAP3K4_105_107706	90
MAP3K4_106_89755	70
MAP3K4_107_107706	129
MAP3K4_107_89755	45
MAP3K4_108_107706	24
MAP3K4_108_89755	108
MAP3K4_109_107706	202
MAP3K4_111_107706	163
MAP3K4_112_107706	108
MAP3K5_108_33639	116
MAP3K5_10_168195	95
MAP3K5_10_33639	48
MAP3K5_110_201834	40
MAP3K5_114_0	22
MAP3K5_11_100917	60
MAP3K5_121_0	0
MAP3K5_123_33639	23
MAP3K5_124_33639	0
MAP3K5_125_33639	20
MAP3K5_125_67278	29
MAP3K5_126_33639	0
MAP3K5_127_67278	148
MAP3K5_128_100917	89
MAP3K5_12_100917	16
MAP3K5_131_67278	81
MAP3K6_0_0	121
MAP3K6_0_10032	136
MAP3K6_0_1672	429
MAP3K6_0_3344	32
MAP3K6_0_5016	99
MAP3K6_0_6688	147
MAP3K6_10_0	72
MAP3K6_10_10032	54
MAP3K6_10_1672	36
MAP3K6_10_8360	215
MAP3K6_11_0	23
MAP3K6_11_10032	0
MAP3K6_11_1672	116
MAP3K6_11_6688	47
MAP3K7_0_0	23
MAP3K7_0_20994	68
MAP3K7_0_41988	23
MAP3K7_100_31491	5
MAP3K7_101_31491	89
MAP3K7_104_20994	33
MAP3K7_105_20994	104
MAP3K7_108_31491	23
MAP3K7_108_62982	41
MAP3K7_109_31491	74
MAP3K7_10_0	0
MAP3K7_10_20994	11
MAP3K7_110_41988	26
MAP3K7_113_52485	58
MAP3K7_114_52485	15
MAP3K8_0_3985	97
MAP3K8_13_19925	50
MAP3K8_15_15940	0
MAP3K8_16_3985	12
MAP3K8_18_0	41
MAP3K8_18_7970	0
MAP3K8_1_3985	19
MAP3K8_1_7970	0
MAP3K8_20_0	174
MAP3K8_21_0	181
MAP3K8_21_23910	47
MAP3K8_22_15940	57
MAP3K8_22_23910	41
MAP3K8_23_0	196
MAP3K8_23_15940	4
MAP3K8_23_7970	193
MAP3K9_0_0	240
MAP3K9_0_37290	90
MAP3K9_101_0	60
MAP3K9_101_12430	86
MAP3K9_102_12430	160
MAP3K9_103_0	24
MAP3K9_103_12430	0
MAP3K9_104_0	1
MAP3K9_104_12430	78
MAP3K9_106_0	0
MAP3K9_107_0	12
MAP3K9_10_0	66
MAP3K9_112_37290	130
MAP3K9_115_0	79
MAP3K9_115_37290	42
MAP4K1_100_13389	86
MAP4K1_101_17852	3
MAP4K1_101_26778	108
MAP4K1_106_22315	18
MAP4K1_108_26778	67
MAP4K1_10_0	76
MAP4K1_10_26778	15
MAP4K1_110_26778	53
MAP4K1_111_26778	6
MAP4K1_113_17852	9
MAP4K1_113_26778	173
MAP4K1_114_17852	62
MAP4K1_114_26778	494
MAP4K1_115_17852	73
MAP4K1_115_22315	71
MAP4K2_0_10300	81
MAP4K2_0_12360	302
MAP4K2_0_2060	110
MAP4K2_0_8240	41
MAP4K2_100_0	247
MAP4K2_100_8240	13
MAP4K2_101_8240	123
MAP4K2_102_10300	95
MAP4K2_102_8240	155
MAP4K2_103_0	46
MAP4K2_103_12360	14
MAP4K2_103_8240	78
MAP4K2_104_0	53
MAP4K2_104_12360	103
MAP4K2_105_0	154
MAP4K2_105_12360	32
MAP4K3_101_107452	20
MAP4K3_101_26863	17
MAP4K3_102_80589	183
MAP4K3_107_107452	193
MAP4K3_113_107452	34
MAP4K3_114_134315	59
MAP4K3_121_26863	8
MAP4K3_122_26863	63
MAP4K3_128_0	50
MAP4K3_129_161178	18
MAP4K3_12_26863	44
MAP4K3_130_161178	18
MAP4K3_130_53726	47
MAP4K3_135_26863	292
MAP4K3_136_53726	6
MAP4K3_137_26863	66
MAP4K4_100_141420	288
MAP4K4_101_141420	137
MAP4K4_101_84852	127
MAP4K4_102_141420	35
MAP4K4_102_169704	121
MAP4K4_103_141420	93
MAP4K4_103_169704	122
MAP4K4_104_113136	8
MAP4K4_104_141420	8
MAP4K4_104_169704	99
MAP4K4_105_113136	272
MAP4K4_105_169704	67
MAP4K4_106_113136	161
MAP4K4_106_141420	0
MAP4K4_106_169704	0
MAP4K5_0_0	8
MAP4K5_0_61128	89
MAP4K5_103_0	21
MAP4K5_104_0	32
MAP4K5_10_40752	39
MAP4K5_113_101880	23
MAP4K5_114_81504	175
MAP4K5_118_20376	25
MAP4K5_119_40752	37
MAP4K5_11_101880	123
MAP4K5_123_61128	14
MAP4K5_124_0	1
MAP4K5_125_0	15
MAP4K5_125_40752	16
MAPK10_0_82716	11
MAPK10_1003_0	277
MAPK10_1003_248148	265
MAPK10_100_0	24
MAPK10_1020_496296	208
MAPK10_102_248148	102
MAPK10_1030_248148	27
MAPK10_1031_248148	21
MAPK10_1032_248148	7
MAPK10_1034_0	0
MAPK10_1035_0	26
MAPK10_1036_0	41
MAPK10_1037_0	0
MAPK10_1039_0	0
MAPK10_1040_0	31
MAPK10_1042_330864	58
MAPK11_0_0	169
MAPK11_0_1007	68
MAPK11_0_2014	273
MAPK11_0_3021	93
MAPK11_0_4028	46
MAPK11_10_0	133
MAPK11_10_1007	15
MAPK11_10_2014	129
MAPK11_11_0	243
MAPK11_11_1007	256
MAPK11_11_2014	133
MAPK11_11_3021	9
MAPK11_11_4028	0
MAPK11_12_0	44
MAPK11_12_1007	135
MAPK11_12_2014	65
MAPK12_0_11695	90
MAPK12_0_14034	135
MAPK12_0_7017	177
MAPK12_0_9356	8
MAPK12_100_14034	114
MAPK12_100_7017	19
MAPK12_100_9356	55
MAPK12_101_7017	85
MAPK12_101_9356	215
MAPK12_102_11695	82
MAPK12_102_14034	221
MAPK12_102_7017	4
MAPK12_102_9356	87
MAPK12_103_14034	0
MAPK12_103_7017	32
MAPK12_103_9356	34
MAPK13_0_10500	32
MAPK13_0_1750	113
MAPK13_10_10500	11
MAPK13_10_1750	64
MAPK13_10_3500	156
MAPK13_11_1750	140
MAPK13_11_8750	201
MAPK13_12_10500	21
MAPK13_12_1750	17
MAPK13_12_7000	0
MAPK13_13_10500	62
MAPK13_13_1750	95
MAPK13_14_0	165
MAPK13_14_1750	102
MAPK13_14_7000	80
MAPK14_0_59660	0
MAPK14_100_71592	25
MAPK14_101_71592	63
MAPK14_102_71592	29
MAPK14_103_0	19
MAPK14_103_71592	106
MAPK14_104_71592	54
MAPK14_105_71592	30
MAPK14_107_71592	61
MAPK14_108_35796	132
MAPK14_108_71592	132
MAPK14_109_59660	163
MAPK14_109_71592	261
MAPK14_10_23864	45
MAPK14_10_71592	15
MAPK1_101_0	26
MAPK1_103_0	51
MAPK1_104_0	36
MAPK1_105_16168	14
MAPK1_105_64672	102
MAPK1_107_0	0
MAPK1_10_64672	53
MAPK1_117_0	45
MAPK1_118_0	9
MAPK1_119_0	106
MAPK1_121_16168	223
MAPK1_122_97008	48
MAPK1_126_0	81
MAPK1_127_0	70
MAPK1_128_0	223
MAPK3_0_0	19
MAPK3_0_1343	0
MAPK3_0_2686	97
MAPK3_0_6715	99
MAPK3_10_0	29
MAPK3_10_1343	9
MAPK3_10_2686	106
MAPK3_10_5372	1
MAPK3_10_6715	27
MAPK3_11_0	56
MAPK3_11_1343	51
MAPK3_11_2686	71
MAPK3_11_6715	329
MAPK3_12_0	49
MAPK3_12_1343	105
MAPK4_0_10510	19
MAPK4_10_2102	38
MAPK4_10_6306	130
MAPK4_10_8408	159
MAPK4_11_8408	95
MAPK4_12_10510	3
MAPK4_12_12612	0
MAPK4_12_4204	138
MAPK4_13_10510	56
MAPK4_13_12612	0
MAPK4_13_8408	67
MAPK4_15_0	25
MAPK4_16_8408	7
MAPK4_19_10510	0
MAPK4_19_12612	12
MAPK4_19_4204	0
MAPK6_102_48924	191
MAPK6_107_32616	6
MAPK6_10_81540	17
MAPK6_111_48924	162
MAPK6_112_48924	4
MAPK6_113_48924	14
MAPK6_114_65232	8
MAPK6_115_65232	7
MAPK6_116_65232	165
MAPK6_117_16308	12
MAPK6_117_65232	1
MAPK6_118_81540	5
MAPK6_119_32616	9
MAPK6_127_65232	51
MAPK6_136_81540	56
MAPK6_139_32616	0
MAPK7_0_1662	239
MAPK7_0_3324	48
MAPK7_0_4155	147
MAPK7_0_4986	52
MAPK7_0_831	218
MAPK7_10_1662	67
MAPK7_10_3324	18
MAPK7_10_4155	3
MAPK7_10_4986	141
MAPK7_10_831	93
MAPK7_11_1662	97
MAPK7_11_2493	106
MAPK7_11_3324	73
MAPK7_11_4155	120
MAPK7_11_4986	107
MAPK8IP1_101_17838	200
MAPK8IP1_102_14865	92
MAPK8IP1_102_17838	0
MAPK8IP1_102_5946	36
MAPK8IP1_103_17838	127
MAPK8IP1_106_11892	180
MAPK8IP1_108_0	21
MAPK8IP1_108_5946	110
MAPK8IP1_109_0	215
MAPK8IP1_10_0	51
MAPK8IP1_10_17838	78
MAPK8IP1_110_11892	65
MAPK8IP1_110_14865	92
MAPK8IP1_111_11892	75
MAPK8IP1_112_0	78
MAPK8IP1_113_5946	41
MAPK8IP2_0_11394	230
MAPK8IP2_0_1899	112
MAPK8IP2_0_9495	78
MAPK8IP2_101_0	251
MAPK8IP2_102_3798	67
MAPK8IP2_102_5697	14
MAPK8IP2_104_9495	27
MAPK8IP2_105_9495	56
MAPK8IP2_107_3798	165
MAPK8IP2_107_9495	247
MAPK8IP2_108_5697	58
MAPK8IP2_108_9495	2
MAPK8IP2_109_5697	41
MAPK8IP2_109_9495	114
MAPK8IP2_10_11394	0
MAPK8IP2_10_1899	11
MAPK8IP3_0_36648	45
MAPK8IP3_104_9162	360
MAPK8IP3_107_0	221
MAPK8IP3_109_0	47
MAPK8IP3_10_0	132
MAPK8IP3_10_36648	33
MAPK8IP3_11_27486	65
MAPK8IP3_11_36648	171
MAPK8IP3_120_36648	226
MAPK8IP3_121_27486	201
MAPK8IP3_127_27486	16
MAPK8IP3_12_0	0
MAPK8IP3_12_18324	32
MAPK8IP3_131_0	107
MAPK8IP3_131_36648	91
MAPK8IP3_132_36648	24
MAPK8_0_113808	17
MAPK8_0_75872	25
MAPK8_101_113808	49
MAPK8_102_0	145
MAPK8_102_113808	82
MAPK8_105_75872	14
MAPK8_106_75872	23
MAPK8_108_0	437
MAPK8_114_0	10
MAPK8_114_75872	266
MAPK8_118_75872	33
MAPK8_126_113808	104
MAPK8_128_113808	5
MAPK8_129_113808	119
MAPK8_130_113808	35
MAPK9_0_0	6
MAPK9_0_33688	0
MAPK9_100_0	3
MAPK9_100_50532	154
MAPK9_101_0	34
MAPK9_101_50532	53
MAPK9_105_42110	37
MAPK9_106_33688	4
MAPK9_109_0	1
MAPK9_109_42110	50
MAPK9_110_0	8
MAPK9_110_16844	261
MAPK9_111_33688	131
MAPKAPK3_100_0	147
MAPKAPK3_100_32370	32
MAPKAPK3_101_0	144
MAPKAPK3_101_32370	266
MAPKAPK3_102_0	165
MAPKAPK3_102_32370	191
MAPKAPK3_103_0	0
MAPKAPK3_103_32370	28
MAPKAPK3_104_0	160
MAPKAPK3_104_10790	2
MAPKAPK3_105_0	150
MAPKAPK3_106_0	9
MAPKAPK3_106_26975	41
MAPKAPK3_107_0	115
MAPKAPK3_108_0	15
MAPKAPK5_0_46764	9
MAPKAPK5_0_7794	57
MAPKAPK5_103_38970	183
MAPKAPK5_105_38970	1
MAPKAPK5_106_38970	51
MAPKAPK5_107_38970	23
MAPKAPK5_108_38970	134
MAPKAPK5_108_46764	36
MAPKAPK5_109_38970	29
MAPKAPK5_110_38970	11
MAPKAPK5_111_38970	53
MAPKAPK5_112_23382	24
MAPKAPK5_112_38970	140
MAPKAPK5_113_23382	1
MAPKAPK5_113_38970	156
MAPKAPK5_113_46764	132
MARK1_0_116790	120
MARK1_0_58395	46
MARK1_100_116790	24
MARK1_101_116790	0
MARK1_103_116790	130
MARK1_104_116790	13
MARK1_108_116790	270
MARK1_109_116790	26
MARK1_110_116790	119
MARK1_110_19465	49
MARK1_111_116790	112
MARK1_112_116790	232
MARK1_113_116790	78
MARK1_113_38930	36
MARK1_123_38930	68
MARK1_124_38930	115
MARK2_0_30897	165
MARK2_0_61794	76
MARK2_101_20598	15
MARK2_102_20598	26
MARK2_103_20598	25
MARK2_103_30897	23
MARK2_104_20598	21
MARK2_106_20598	38
MARK2_107_20598	35
MARK2_108_20598	2
MARK2_109_20598	17
MARK2_10_0	21
MARK2_10_30897	34
MARK2_117_20598	0
MARK2_118_20598	61
MARK2_119_20598	22
MARK3_0_33838	22
MARK3_102_50757	76
MARK3_105_101514	0
MARK3_106_101514	209
MARK3_108_101514	10
MARK3_109_101514	13
MARK3_110_101514	0
MARK3_112_101514	288
MARK3_113_101514	0
MARK3_114_101514	39
MARK3_11_84595	22
MARK3_120_101514	50
MARK3_121_101514	41
MARK3_122_101514	269
MARK3_126_84595	0
MARK4_1011_64570	0
MARK4_1014_64570	61
MARK4_1015_193710	136
MARK4_1016_193710	104
MARK4_1036_193710	18
MARK4_1037_193710	166
MARK4_1038_193710	138
MARK4_1039_193710	15
MARK4_1074_161425	26
MARK4_1091_161425	58
MARK4_1092_161425	162
MARK4_1093_161425	140
MARK4_1094_161425	54
MARK4_1095_161425	159
MARK4_1096_161425	12
MARK4_10_161425	0
MAST1_100_35142	6
MAST1_102_35142	78
MAST1_103_35142	113
MAST1_105_35142	107
MAST1_107_35142	44
MAST1_108_35142	74
MAST1_109_35142	81
MAST1_110_35142	84
MAST1_111_35142	135
MAST1_112_35142	314
MAST1_113_35142	120
MAST1_114_35142	18
MAST1_116_35142	86
MAST1_117_35142	142
MAST2_1000_213546	140
MAST2_1001_213546	35
MAST2_1002_213546	74
MAST2_1003_213546	119
MAST2_1004_213546	165
MAST2_1005_213546	14
MAST2_1006_213546	58
MAST2_1008_213546	93
MAST2_100_0	74
MAST2_1010_213546	147
MAST2_1011_213546	39
MAST2_1016_213546	9
MAST2_1017_213546	151
MAST2_1018_213546	192
MAST2_1019_213546	52
MAST2_101_0	58
MAST3_0_23094	214
MAST3_111_38490	277
MAST3_113_38490	62
MAST3_114_38490	14
MAST3_11_38490	243
MAST3_125_38490	114
MAST3_126_0	0
MAST3_131_15396	7
MAST3_131_30792	99
MAST3_134_30792	119
MAST3_135_30792	52
MAST3_137_30792	36
MAST3_141_30792	82
MAST3_142_30792	109
MASTL_0_9170	8
MASTL_104_0	249
MASTL_107_0	55
MASTL_107_18340	99
MASTL_10_27510	68
MASTL_110_18340	107
MASTL_114_18340	31
MASTL_11_13755	30
MASTL_12_13755	6
MASTL_13_13755	30
MASTL_14_13755	28
MASTL_15_13755	13
MASTL_16_22925	21
MASTL_17_9170	9
MASTL_18_18340	1
MATK_0_0	0
MATK_0_17250	53
MATK_100_20700	59
MATK_101_0	2
MATK_101_10350	230
MATK_101_20700	101
MATK_102_0	25
MATK_103_0	84
MATK_104_0	111
MATK_104_3450	84
MATK_105_0	110
MATK_105_3450	72
MATK_106_6900	3
MATK_107_3450	105
MATK_108_20700	51
MATK_109_0	317
MBIP_0_12632	47
MBIP_0_3158	3
MBIP_0_9474	10
MBIP_10_12632	9
MBIP_10_15790	27
MBIP_10_18948	4
MBIP_11_3158	506
MBIP_12_6316	101
MBIP_13_0	23
MBIP_13_12632	0
MBIP_13_15790	59
MBIP_13_6316	74
MBIP_14_6316	99
MBIP_15_12632	16
MBIP_15_18948	52
MBIP_15_6316	112
MCL1_10_0	7
MCL1_10_2157	124
MCL1_11_2157	11
MCL1_11_719	67
MCL1_12_2157	6
MCL1_13_2157	37
MCL1_14_2157	225
MCL1_3_1438	57
MCL1_4_2157	30
MCL1_5_2157	61
MCL1_6_2157	36
MCL1_7_2157	245
MCL1_8_2157	37
MDM1_164_34248	0
MDM1_165_34248	15
MDM1_21_42810	0
MDM1_22_42810	5
MDM1_37_42810	58
MDM1_39_42810	350
MDM1_40_42810	4
MDM1_46_34248	17
MDM1_72_42810	20
MDM1_73_42810	0
MDM1_82_42810	290
MDM1_89_42810	44
MDM1_90_42810	8
MDM2_0_26610	283
MDM2_1_26610	0
MDM2_38_26610	35
MDM2_41_15966	0
MDM2_43_15966	22
MDM2_45_15966	11
MDM2_46_15966	41
MDM2_47_15966	191
MDM2_48_15966	68
MDM2_86_15966	3
MDM2_88_15966	49
MDM2_89_15966	5
MDM2_90_15966	18
MDM4_17_24582	99
MDM4_18_24582	22
MDM4_19_24582	60
MDM4_206_49164	77
MDM4_45_24582	289
MDM4_46_24582	2
MDM4_4_24582	54
MDM4_5_24582	16
MDM4_60_49164	126
MDM4_62_49164	55
MDM4_6_24582	31
MDM4_97_24582	22
MECOM_1010_0	31
MECOM_1021_248625	21
MECOM_102_248625	129
MECOM_1032_0	5
MECOM_1038_414375	12
MECOM_1081_331500	228
MECOM_1179_331500	13
MECOM_117_497250	0
MECOM_119_0	48
MECOM_11_0	12
MECOM_1200_497250	19
MECOM_120_0	171
MECOM_121_0	78
MECOM_122_0	0
MECOM_1248_497250	12
MECOM_124_0	73
MELK_0_0	26
MELK_0_14974	73
MELK_104_59896	135
MELK_109_89844	52
MELK_110_89844	45
MELK_111_89844	10
MELK_112_29948	7
MELK_112_89844	12
MELK_113_29948	22
MELK_113_89844	10
MELK_115_14974	3
MELK_116_14974	272
MELK_117_14974	63
MELK_117_29948	9
MELK_12_0	91
MELK_130_29948	17
MERTK_107_0	160
MERTK_108_0	240
MERTK_129_123564	15
MERTK_129_82376	27
MERTK_130_82376	23
MERTK_131_82376	383
MERTK_132_82376	74
MERTK_134_61782	0
MERTK_135_0	44
MERTK_135_61782	7
MERTK_136_61782	71
MERTK_146_82376	78
MERTK_147_41188	117
MERTK_150_123564	77
MERTK_151_123564	33
MERTK_15_123564	7
MERTK_287_123564	109
MERTK_8_123564	29
MERTK_9_123564	32
MET_100_17999	94
MET_102_0	18
MET_11_0	1
MET_120_89995	120
MET_121_89995	77
MET_122_89995	21
MET_124_53997	95
MET_129_89995	55
MET_133_53997	24
MET_139_107994	59
MET_13_107994	91
MET_140_35998	94
MET_140_53997	253
MET_141_17999	86
MET_141_53997	133
MET_142_53997	122
MINK1_0_0	81
MINK1_100_55434	47
MINK1_101_46195	105
MINK1_101_55434	98
MINK1_102_36956	30
MINK1_102_46195	58
MINK1_102_55434	26
MINK1_103_36956	101
MINK1_103_46195	168
MINK1_103_55434	167
MINK1_103_9239	123
MINK1_104_36956	4
MINK1_104_46195	112
MINK1_104_55434	27
MINK1_106_55434	151
MINK1_107_55434	113
MKNK1_0_16978	166
MKNK1_106_42445	22
MKNK1_10_16978	220
MKNK1_10_25467	37
MKNK1_110_16978	121
MKNK1_110_25467	0
MKNK1_110_33956	16
MKNK1_111_25467	16
MKNK1_111_33956	17
MKNK1_112_16978	88
MKNK1_112_33956	59
MKNK1_113_16978	4
MKNK1_116_33956	37
MKNK1_117_16978	56
MKNK1_117_25467	1
MKNK2_0_0	1
MKNK2_0_1967	199
MKNK2_0_3934	491
MKNK2_0_9835	148
MKNK2_100_1967	218
MKNK2_101_1967	62
MKNK2_102_1967	55
MKNK2_102_5901	34
MKNK2_105_1967	119
MKNK2_106_11802	63
MKNK2_106_1967	51
MKNK2_107_1967	137
MKNK2_108_11802	312
MKNK2_108_1967	169
MKNK2_108_3934	63
MLKL_0_0	85
MLKL_101_24942	152
MLKL_101_4157	55
MLKL_102_24942	124
MLKL_102_8314	157
MLKL_103_24942	50
MLKL_103_4157	261
MLKL_104_4157	136
MLKL_105_4157	13
MLKL_106_24942	0
MLKL_106_4157	8
MLKL_107_24942	59
MLKL_107_4157	21
MLKL_109_24942	144
MLKL_10_12471	38
MLKL_110_24942	51
MOK_0_46116	109
MOK_105_46116	105
MOK_106_46116	246
MOK_107_0	218
MOK_107_46116	173
MOK_108_46116	39
MOK_10_0	71
MOK_114_0	97
MOK_11_0	17
MOK_11_57645	57
MOK_123_57645	112
MOK_125_0	43
MOK_125_69174	162
MOK_127_0	72
MOK_128_0	143
MOK_129_0	366
MOS_0_0	55
MOS_0_208	289
MOS_0_416	67
MOS_0_624	161
MOS_0_832	150
MOS_10_832	153
MOS_11_832	121
MOS_12_832	91
MOS_13_832	153
MOS_1_0	28
MOS_1_208	138
MOS_1_416	99
MOS_1_624	0
MOS_1_832	21
MOS_2_0	118
MOS_2_208	461
MPP2_0_0	59
MPP2_100_4906	53
MPP2_106_4906	33
MPP2_107_29436	129
MPP2_107_4906	72
MPP2_108_19624	207
MPP2_108_29436	0
MPP2_108_4906	0
MPP2_109_29436	38
MPP2_109_4906	65
MPP2_10_0	57
MPP2_10_24530	4
MPP2_10_4906	42
MPP2_110_4906	94
MPP2_111_29436	142
MPP2_113_4906	69
MPP3_0_0	40
MPP3_0_9248	40
MPP3_100_0	59
MPP3_100_18496	0
MPP3_103_27744	43
MPP3_105_27744	1
MPP3_106_13872	9
MPP3_106_27744	30
MPP3_10_0	31
MPP3_10_13872	11
MPP3_10_23120	70
MPP3_10_27744	11
MPP3_111_0	3
MPP3_111_13872	127
MPZL1_0_60630	0
MPZL1_104_50525	84
MPZL1_108_60630	174
MPZL1_110_50525	20
MPZL1_110_60630	138
MPZL1_111_50525	205
MPZL1_112_50525	221
MPZL1_116_0	136
MPZL1_118_0	119
MPZL1_119_0	31
MPZL1_11_30315	15
MPZL1_125_0	273
MPZL1_125_30315	0
MPZL1_12_50525	24
MPZL1_12_60630	170
MPZL1_130_40420	10
MRC2_0_47345	52
MRC2_101_47345	3
MRC2_102_56814	26
MRC2_103_56814	71
MRC2_104_56814	148
MRC2_105_56814	64
MRC2_106_47345	106
MRC2_107_37876	131
MRC2_107_47345	57
MRC2_108_47345	40
MRC2_109_47345	160
MRC2_111_47345	115
MRC2_111_56814	155
MRC2_112_47345	187
MRC2_112_56814	116
MRC2_113_47345	157
MST1R_0_7227	10
MST1R_0_9636	35
MST1R_100_12045	229
MST1R_101_9636	22
MST1R_102_2409	163
MST1R_102_9636	119
MST1R_103_2409	5
MST1R_103_7227	39
MST1R_104_7227	144
MST1R_104_9636	71
MST1R_105_2409	79
MST1R_105_7227	28
MST1R_105_9636	250
MST1R_106_7227	94
MST1R_106_9636	9
MST1R_107_9636	49
MST4_0_0	104
MST4_0_37625	104
MST4_100_7525	77
MST4_102_7525	26
MST4_103_0	104
MST4_10_30100	1
MST4_10_45150	43
MST4_111_0	34
MST4_11_45150	21
MST4_13_22575	50
MST4_13_37625	4
MST4_14_37625	41
MST4_14_7525	201
MST4_15_0	85
MST4_16_0	56
MTOR_0_22282	9
MTOR_101_22282	0
MTOR_104_133692	327
MTOR_104_89128	32
MTOR_106_0	73
MTOR_107_0	12
MTOR_10_22282	38
MTOR_112_111410	29
MTOR_113_133692	60
MTOR_116_133692	36
MTOR_117_133692	552
MTOR_119_133692	77
MTOR_11_22282	87
MTOR_122_111410	89
MTOR_123_111410	98
MUSK_101_18982	0
MUSK_102_18982	143
MUSK_105_37964	130
MUSK_110_0	37
MUSK_111_0	5
MUSK_112_0	1
MUSK_113_18982	23
MUSK_113_94910	154
MUSK_114_18982	0
MUSK_114_94910	31
MUSK_115_18982	41
MUSK_117_94910	7
MUSK_118_94910	15
MVD_0_3206	71
MVD_0_4809	0
MVD_100_0	74
MVD_102_0	34
MVD_103_0	37
MVD_104_0	98
MVD_109_0	237
MVD_10_0	148
MVD_10_3206	85
MVD_10_4809	91
MVD_10_9618	33
MVD_11_1603	52
MVD_11_3206	185
MVD_11_4809	28
MVD_11_9618	6
MVK_0_13716	331
MVK_100_10287	99
MVK_102_10287	38
MVK_102_13716	30
MVK_103_13716	373
MVK_103_17145	81
MVK_104_17145	119
MVK_106_17145	10
MVK_107_10287	27
MVK_107_13716	305
MVK_107_17145	58
MVK_108_17145	170
MVK_109_10287	87
MYC_20_2568	0
MYC_21_2568	84
MYC_22_2568	56
MYC_23_2568	117
MYC_28_2568	0
MYC_29_2568	97
MYC_2_2568	92
MYC_30_2568	51
MYC_31_2568	240
MYC_33_2568	36
MYC_3_2568	15
MYC_5_2568	48
MYC_6_2568	150
MYD88_11_2596	17
MYD88_12_2596	349
MYD88_13_2596	52
MYD88_14_2596	0
MYD88_15_2596	72
MYD88_16_2596	62
MYD88_17_2596	42
MYD88_18_2596	27
MYD88_19_2596	141
MYD88_2_2596	45
MYD88_5_2596	9
MYD88_6_2596	127
MYLK2_0_0	102
MYLK2_0_10985	71
MYLK2_0_2197	210
MYLK2_0_6591	29
MYLK2_102_2197	73
MYLK2_103_2197	57
MYLK2_10_0	41
MYLK2_10_13182	297
MYLK2_10_8788	186
MYLK2_112_2197	0
MYLK2_113_2197	323
MYLK2_114_2197	3
MYLK2_115_2197	66
MYLK2_11_0	258
MYLK2_11_13182	11
MYLK3_106_11918	7
MYLK3_107_11918	58
MYLK3_108_11918	23
MYLK3_109_11918	107
MYLK3_110_11918	44
MYLK3_111_0	5
MYLK3_111_11918	0
MYLK3_111_23836	240
MYLK3_112_11918	41
MYLK3_113_11918	18
MYLK3_114_11918	207
MYLK3_115_11918	0
MYLK3_116_11918	131
MYLK3_122_0	31
MYLK3_125_11918	45
MYLK3_126_0	87
MYLK_1004_78370	47
MYLK_1017_0	128
MYLK_1018_0	50
MYLK_1055_39185	44
MYLK_1083_78370	19
MYLK_108_39185	71
MYLK_109_39185	36
MYLK_1121_78370	166
MYLK_1128_78370	19
MYLK_1129_78370	66
MYLK_1178_78370	39
MYLK_1179_78370	14
MYLK_1180_78370	0
MYLK_1211_78370	398
MYLK_1212_78370	41
MYO3A_101_79506	119
MYO3A_105_0	108
MYO3A_108_0	17
MYO3A_108_238518	63
MYO3A_114_198765	53
MYO3A_123_0	110
MYO3A_126_79506	29
MYO3A_152_238518	122
MYO3A_155_159012	0
MYO3A_160_159012	54
MYO3A_161_0	6
MYO3A_169_159012	163
MYO3A_170_198765	0
MYO3A_171_198765	26
MYO3A_172_198765	62
MYO3B_1017_136298	67
MYO3B_1018_136298	7
MYO3B_1021_136298	82
MYO3B_1028_204447	216
MYO3B_102_204447	223
MYO3B_1030_204447	0
MYO3B_1033_204447	6
MYO3B_1039_0	15
MYO3B_1039_204447	169
MYO3B_1045_204447	0
MYO3B_1053_340745	7
MYO3B_107_0	76
MYO3B_108_0	45
MYO3B_1097_204447	1
MYO3B_1098_272596	15
MYO3B_1099_272596	192
NADK_0_0	29
NADK_100_25050	275
NADK_101_8350	18
NADK_102_0	67
NADK_103_0	38
NADK_104_0	104
NADK_104_25050	16
NADK_104_4175	2
NADK_105_0	159
NADK_105_25050	110
NADK_106_0	85
NADK_106_25050	95
NADK_106_4175	35
NADK_107_0	18
NADK_107_4175	18
NADK_108_0	122
NAGK_0_0	32
NAGK_0_11040	172
NAGK_0_13248	229
NAGK_0_2208	0
NAGK_0_4416	182
NAGK_0_8832	1
NAGK_10_11040	93
NAGK_10_6624	0
NAGK_11_13248	117
NAGK_11_4416	245
NAGK_12_11040	65
NAGK_12_2208	59
NAGK_12_6624	193
NAGK_12_8832	70
NBEA_100_104400	34
NBEA_1011_0	12
NBEA_1046_313200	56
NBEA_1047_313200	34
NBEA_1048_626400	265
NBEA_1049_522000	22
NBEA_1049_626400	52
NBEA_1053_0	118
NBEA_1071_626400	62
NBEA_1106_0	163
NBEA_1126_0	21
NBEA_112_626400	205
NBEA_113_626400	173
NBEA_1149_522000	22
NBEA_114_626400	117
NBEA_1150_313200	1
NEK11_109_231155	33
NEK11_10_184924	138
NEK11_131_231155	21
NEK11_132_0	85
NEK11_134_138693	59
NEK11_156_231155	32
NEK11_15_46231	27
NEK11_163_0	53
NEK11_164_231155	32
NEK11_167_184924	145
NEK11_183_0	51
NEK11_18_92462	0
