sgRNA	Count
RET_109_45702	1
RFK_0_0	1015
RFK_0_2570	66
RFK_0_5140	0
RFK_0_7710	116
RFK_10_0	418
RFK_10_7710	36
RFK_11_0	0
RFK_11_7710	16
RFK_12_0	359
RFK_12_6425	21
RFK_13_7710	32
RFK_14_3855	96
RFK_14_7710	73
RFK_15_1285	0
RFK_15_3855	0
RFK_15_7710	177
RIOK1_0_12231	3
RIOK1_0_8154	50
RIOK1_10_16308	11
RIOK1_10_24462	3
RIOK1_11_20385	0
RIOK1_12_12231	90
RIOK1_13_12231	0
RIOK1_13_16308	136
RIOK1_13_4077	0
RIOK1_14_12231	3
RIOK1_15_12231	1
RIOK1_16_12231	185
RIOK1_17_12231	105
RIOK1_17_4077	0
RIOK1_18_12231	34
RIOK1_19_12231	14
RIOK3_10_0	19
RIOK3_10_14475	42
RIOK3_10_4825	0
RIOK3_10_9650	19
RIOK3_11_14475	295
RIOK3_12_24125	48
RIOK3_12_9650	100
RIOK3_13_24125	0
RIOK3_13_9650	30
RIOK3_14_14475	12
RIOK3_14_24125	25
RIOK3_14_9650	107
RIOK3_15_9650	33
RIOK3_16_24125	15
RIOK3_18_28950	321
RIOK3_19_4825	14
RIPK1_0_14626	14
RIPK1_101_43878	34
RIPK1_102_43878	127
RIPK1_103_43878	66
RIPK1_103_7313	0
RIPK1_104_43878	96
RIPK1_104_7313	71
RIPK1_105_43878	26
RIPK1_106_43878	40
RIPK1_109_36565	9
RIPK1_109_43878	95
RIPK1_114_14626	351
RIPK1_115_14626	7
RIPK1_115_29252	100
RIPK1_116_14626	17
RIPK1_117_14626	0
RIPK2_0_9518	130
RIPK2_10_0	39
RIPK2_11_4759	7
RIPK2_12_0	728
RIPK2_12_14277	95
RIPK2_12_4759	99
RIPK2_13_14277	87
RIPK2_14_0	501
RIPK2_14_14277	117
RIPK2_15_0	545
RIPK2_17_14277	48
RIPK2_17_4759	3
RIPK2_20_28554	15
RIPK3_0_1148	115
RIPK3_0_1722	181
RIPK3_0_2296	11
RIPK3_0_2870	143
RIPK3_0_3444	754
RIPK3_10_1148	8
RIPK3_10_2296	168
RIPK3_10_3444	47
RIPK3_11_2296	108
RIPK3_11_2870	11
RIPK3_11_3444	5
RIPK4_0_23772	0
RIPK4_100_0	2
RIPK4_100_11886	76
RIPK4_101_0	80
RIPK4_102_0	231
RIPK4_102_19810	146
RIPK4_103_0	408
RIPK4_104_0	42
RIPK4_104_11886	123
RIPK4_105_0	118
RIPK4_106_0	102
RIPK4_107_0	83
RIPK4_107_23772	0
RIPK4_123_0	1
RNASEL_0_11155	0
RNASEL_0_4462	6
RNASEL_0_8924	114
RNASEL_10_0	0
RNASEL_10_11155	16
RNASEL_10_13386	42
RNASEL_10_4462	5
RNASEL_11_8924	71
RNASEL_12_0	0
RNASEL_12_11155	284
RNASEL_12_8924	11
RNASEL_13_0	249
RNASEL_13_11155	1647
RNASEL_13_8924	85
RNASEL_14_0	124
RNASEL_14_11155	11
ROCK1_0_0	7
ROCK1_0_92636	1
ROCK1_100_138954	62
ROCK1_102_138954	35
ROCK1_103_138954	0
ROCK1_106_69477	12
ROCK1_110_92636	6
ROCK1_112_69477	0
ROCK1_112_92636	64
ROCK1_114_46318	36
ROCK1_117_69477	75
ROCK1_125_0	49
ROCK1_126_0	27
ROCK1_131_69477	237
ROCK1_134_138954	82
ROCK1_141_0	0
ROCK2_0_96324	163
ROCK2_100_24081	153
ROCK2_101_24081	154
ROCK2_102_120405	91
ROCK2_103_0	506
ROCK2_106_24081	0
ROCK2_107_24081	0
ROCK2_108_24081	20
ROCK2_110_24081	22
ROCK2_112_0	60
ROCK2_116_0	68
ROCK2_119_120405	9
ROCK2_11_24081	192
ROPN1L_0_0	0
ROPN1L_101_0	790
ROPN1L_102_4357	104
ROPN1L_103_0	567
ROPN1L_107_0	0
ROPN1L_108_0	6
ROPN1L_109_0	169
ROPN1L_110_8714	10
ROPN1L_111_0	2
ROPN1L_112_0	149
ROPN1L_113_0	154
ROPN1L_114_0	76
ROPN1L_114_17428	99
ROPN1L_114_8714	67
ROPN1L_115_0	84
ROR1_1008_174648	22
ROR1_104_232864	28
ROR1_1055_232864	26
ROR1_1082_174648	2
ROR1_1127_0	120
ROR1_1216_0	6
ROR1_138_232864	169
ROR1_13_174648	68
ROR1_150_174648	304
ROR1_154_0	48
ROR1_155_174648	258
ROR1_169_232864	2
ROR1_18_116432	3
ROR1_196_0	40
ROR1_204_174648	193
ROR1_21_174648	23
ROR2_1043_0	2
ROR2_1043_165888	248
ROR2_1057_0	10
ROR2_1066_331776	0
ROR2_1095_165888	280
ROR2_1112_276480	3
ROR2_1138_0	176
ROR2_1143_165888	1
ROR2_1148_165888	310
ROR2_1152_165888	30
ROR2_1155_165888	147
ROR2_1157_110592	124
ROR2_1160_165888	196
ROR2_1161_221184	597
ROR2_1164_110592	269
ROS1_102_19653	0
ROS1_105_19653	33
ROS1_108_19653	52
ROS1_112_19653	133
ROS1_114_0	58
ROS1_120_0	180
ROS1_128_0	777
ROS1_130_0	0
ROS1_153_0	0
ROS1_156_0	8
ROS1_165_0	414
ROS1_172_19653	256
ROS1_177_0	242
ROS1_183_19653	0
ROS1_184_0	35
RPRD1A_100_0	13
RPRD1A_101_71304	20
RPRD1A_102_71304	269
RPRD1A_103_71304	21
RPRD1A_106_71304	0
RPRD1A_107_59420	64
RPRD1A_107_71304	17
RPRD1A_108_71304	285
RPRD1A_10_71304	81
RPRD1A_110_23768	24
RPRD1A_110_71304	11
RPRD1A_111_59420	18
RPRD1A_111_71304	36
RPRD1A_112_59420	26
RPRD1A_112_71304	43
RPRD1A_113_0	22
RPS6KA1_0_0	230
RPS6KA1_100_38802	111
RPS6KA1_101_25868	52
RPS6KA1_101_38802	109
RPS6KA1_102_25868	196
RPS6KA1_103_25868	32
RPS6KA1_103_38802	31
RPS6KA1_104_38802	17
RPS6KA1_105_25868	199
RPS6KA1_105_38802	81
RPS6KA1_106_38802	61
RPS6KA1_108_38802	34
RPS6KA1_109_38802	399
RPS6KA1_110_25868	33
RPS6KA1_110_38802	59
RPS6KA2_1004_213039	224
RPS6KA2_1014_0	3
RPS6KA2_101_0	2
RPS6KA2_1028_0	57
RPS6KA2_1029_0	315
RPS6KA2_1030_0	160
RPS6KA2_1031_0	5
RPS6KA2_1034_0	18
RPS6KA2_1034_142026	104
RPS6KA2_1035_355065	124
RPS6KA2_1036_0	80
RPS6KA2_1042_142026	26
RPS6KA2_1054_0	40
RPS6KA2_1055_0	125
RPS6KA3_0_100704	0
RPS6KA3_100_0	36
RPS6KA3_101_0	47
RPS6KA3_102_33568	11
RPS6KA3_103_16784	34
RPS6KA3_103_83920	147
RPS6KA3_104_100704	2
RPS6KA3_10_67136	0
RPS6KA3_112_83920	6
RPS6KA3_114_33568	70
RPS6KA3_114_83920	32
RPS6KA3_119_33568	77
RPS6KA3_121_16784	34
RPS6KA3_123_33568	0
RPS6KA4_0_0	48
RPS6KA4_0_11196	85
RPS6KA4_0_3732	211
RPS6KA4_0_9330	420
RPS6KA4_100_9330	66
RPS6KA4_101_9330	71
RPS6KA4_102_9330	30
RPS6KA4_103_9330	25
RPS6KA4_104_9330	64
RPS6KA4_105_11196	117
RPS6KA4_105_9330	197
RPS6KA4_106_9330	104
RPS6KA4_107_11196	93
RPS6KA4_107_9330	164
RPS6KA4_108_11196	148
RPS6KA4_108_9330	21
RPS6KA5_0_108672	150
RPS6KA5_100_0	50
RPS6KA5_101_0	0
RPS6KA5_102_0	0
RPS6KA5_103_0	0
RPS6KA5_104_0	0
RPS6KA5_105_0	1750
RPS6KA5_109_54336	6
RPS6KA5_114_54336	20
RPS6KA5_129_27168	57
RPS6KA5_130_27168	7
RPS6KA5_132_27168	0
RPS6KA5_138_163008	42
RPS6KA6_101_0	74
RPS6KA6_103_0	394
RPS6KA6_104_0	0
RPS6KA6_108_0	7
RPS6KA6_10_70828	115
RPS6KA6_117_17707	3
RPS6KA6_119_53121	11
RPS6KA6_11_70828	119
RPS6KA6_122_17707	177
RPS6KA6_125_70828	16
RPS6KA6_126_70828	79
RPS6KA6_128_88535	164
RPS6KA6_129_88535	9
RPS6KA6_132_88535	149
RPS6KA6_135_70828	0
RPS6KB1_0_16422	61
RPS6KB1_0_24633	18
RPS6KB1_100_24633	39
RPS6KB1_102_0	202
RPS6KB1_105_24633	13
RPS6KB1_105_8211	24
RPS6KB1_108_0	314
RPS6KB1_108_41055	63
RPS6KB1_110_0	53
RPS6KB1_113_32844	65
RPS6KB1_113_8211	17
RPS6KB1_114_0	18
RPS6KB1_115_0	15
RPS6KB2_0_0	343
RPS6KB2_0_991	0
RPS6KB2_10_0	431
RPS6KB2_10_1982	75
RPS6KB2_11_0	5
RPS6KB2_11_1982	41
RPS6KB2_12_0	146
RPS6KB2_13_0	129
RPS6KB2_15_0	152
RPS6KB2_15_991	28
RPS6KB2_16_0	5
RPS6KB2_16_991	78
RPS6KB2_17_0	19
RPS6KB2_17_991	412
RPS6KB2_18_0	186
RPS6KC1_0_0	81
RPS6KC1_104_191598	3
RPS6KC1_105_191598	0
RPS6KC1_120_0	52
RPS6KC1_120_191598	29
RPS6KC1_121_127732	44
RPS6KC1_122_127732	13
RPS6KC1_135_0	127
RPS6KC1_147_63866	9
RPS6KC1_147_95799	0
RPS6KC1_148_95799	25
RPS6KC1_149_95799	57
RPS6KC1_14_63866	221
RPS6KC1_150_95799	4
RPS6KC1_151_95799	15
RPS6KC1_155_31933	0
RPS6KL1_0_0	1
RPS6KL1_0_11108	34
RPS6KL1_0_16662	10
RPS6KL1_0_5554	119
RPS6KL1_100_0	19
RPS6KL1_100_16662	344
RPS6KL1_101_0	58
RPS6KL1_101_16662	0
RPS6KL1_101_2777	11
RPS6KL1_101_5554	21
RPS6KL1_102_0	21
RPS6KL1_102_16662	88
RPS6KL1_102_2777	21
RPS6KL1_103_0	25
RPS6KL1_103_13885	74
RYK_105_0	10
RYK_106_132530	99
RYK_111_0	155
RYK_119_106024	174
RYK_119_53012	164
RYK_120_106024	2
RYK_121_159036	45
RYK_126_132530	38
RYK_13_106024	0
RYK_140_159036	16
RYK_141_106024	6
RYK_141_159036	81
RYK_142_106024	13
RYK_142_159036	36
RYK_143_106024	10
SCYL1_0_0	24
SCYL1_0_11676	150
SCYL1_0_9730	23
SCYL1_100_9730	1421
SCYL1_101_9730	65
SCYL1_102_11676	122
SCYL1_102_9730	143
SCYL1_103_9730	4
SCYL1_104_9730	237
SCYL1_105_11676	5
SCYL1_107_9730	197
SCYL1_108_9730	42
SCYL1_109_9730	23
SCYL1_10_0	0
SCYL1_10_11676	19
SCYL2_100_31965	2
SCYL2_101_10655	14
SCYL2_102_10655	19
SCYL2_103_0	80
SCYL2_103_63930	31
SCYL2_104_0	310
SCYL2_104_63930	4
SCYL2_105_10655	25
SCYL2_105_31965	158
SCYL2_108_42620	2
SCYL2_109_21310	10
SCYL2_110_31965	11
SCYL2_111_21310	345
SCYL2_111_42620	70
SCYL2_113_0	18
SCYL3_101_35658	0
SCYL3_102_35658	57
SCYL3_103_35658	0
SCYL3_104_35658	102
SCYL3_106_17829	50
SCYL3_108_11886	25
SCYL3_109_11886	15
SCYL3_109_17829	69
SCYL3_10_0	133
SCYL3_10_35658	0
SCYL3_110_17829	0
SCYL3_111_17829	0
SCYL3_114_11886	24
SCYL3_116_11886	34
SCYL3_12_5943	6
SEPHS1_0_26460	19
SEPHS1_102_26460	174
SEPHS1_103_0	196
SEPHS1_103_26460	31
SEPHS1_104_26460	106
SEPHS1_105_13230	0
SEPHS1_105_26460	12
SEPHS1_106_0	23
SEPHS1_106_13230	137
SEPHS1_106_26460	35
SEPHS1_107_0	100
SEPHS1_107_26460	114
SEPHS1_10_0	2
SEPHS1_10_8820	96
SEPHS1_110_13230	1893
SEPHS1_118_26460	55
SEPHS2_0_0	63
SEPHS2_0_1275	58
SEPHS2_0_1700	11
SEPHS2_0_2125	147
SEPHS2_0_425	78
SEPHS2_10_1275	1925
SEPHS2_10_1700	60
SEPHS2_10_2125	40
SEPHS2_11_1275	5
SEPHS2_11_1700	67
SEPHS2_11_425	27
SEPHS2_12_1275	65
SEPHS2_12_1700	3
SEPHS2_12_425	102
SEPHS2_12_850	272
SGK196_0_0	72
SGK196_0_8548	41
SGK196_100_25644	68
SGK196_105_8548	44
SGK196_106_25644	0
SGK196_108_4274	81
SGK196_110_4274	30
SGK196_118_4274	0
SGK196_124_0	32
SGK196_129_4274	58
SGK196_133_0	13
SGK196_142_0	24
SGK196_14_12822	0
SGK196_14_25644	0
SGK1_0_0	75
SGK1_105_63801	4
SGK1_109_0	340
SGK1_109_127602	0
SGK1_10_0	3
SGK1_10_63801	0
SGK1_110_0	11
SGK1_112_127602	205
SGK1_114_127602	116
SGK1_115_127602	572
SGK1_116_127602	64
SGK1_117_127602	96
SGK1_118_127602	680
SGK1_119_127602	481
SGK223_0_0	508
SGK223_0_9824	0
SGK223_101_9824	1
SGK223_102_58944	103
SGK223_103_0	572
SGK223_103_58944	10
SGK223_105_19648	417
SGK223_105_58944	105
SGK223_106_19648	70
SGK223_107_19648	0
SGK223_108_19648	200
SGK223_109_0	30
SGK223_109_19648	0
SGK223_10_58944	10
SGK223_10_9824	814
SGK223_110_0	175
SGK2_0_25086	121
SGK2_100_4181	73
SGK2_101_0	41
SGK2_101_4181	66
SGK2_101_8362	18
SGK2_102_0	30
SGK2_103_8362	468
SGK2_104_0	29
SGK2_105_4181	2
SGK2_106_25086	0
SGK2_106_4181	35
SGK2_107_0	28
SGK2_107_25086	0
SGK3_111_128232	0
SGK3_115_128232	288
SGK3_120_128232	83
SGK3_121_128232	10
SGK3_124_128232	9
SGK3_125_128232	41
SGK3_256_128232	35
SHC1_0_3456	138
SHC1_0_5184	117
SHC1_100_6912	132
SHC1_101_6912	46
SHC1_102_6912	60
SHC1_10_5184	110
SHC1_11_1728	297
SHC1_11_5184	221
SHC1_11_6912	63
SHC1_11_8640	92
SHC1_12_10368	80
SHC1_12_6912	70
SHC1_13_3456	74
SHC1_13_5184	4
SHC1_13_6912	6
SHC1_14_1728	5
SHPK_118_24048	124
SHPK_119_24048	149
SHPK_120_24048	23
SIAE_0_35768	559
SIAE_105_8942	0
SIAE_107_26826	62
SIAE_108_35768	9
SIAE_109_35768	205
SIAE_109_8942	33
SIAE_110_8942	16
SIAE_111_0	0
SIAE_114_0	12
SIAE_114_26826	157
SIAE_116_0	19
SIAE_116_26826	148
SIAE_117_0	148
SIAE_118_0	63
SIAE_119_0	184
SIAE_120_0	14
SIK1_0_3602	59
SIK1_0_7204	73
SIK1_10_0	57
SIK1_10_3602	142
SIK1_10_7204	501
SIK1_11_0	0
SIK1_12_0	130
SIK1_12_3602	15
SIK1_12_5403	11
SIK1_12_7204	231
SIK1_13_0	9
SIK1_13_7204	60
SIK1_14_10806	145
SIK1_14_1801	0
SIK1_15_0	74
SIK1_15_10806	264
SIK2_10_18351	16
SIK2_117_18351	163
SIK2_121_55053	28
SIK2_124_0	96
SIK2_126_0	49
SIK2_132_0	71
SIK2_133_36702	25
SIK2_134_91755	91
SIK2_135_91755	18
SIK2_136_91755	760
SIK2_137_91755	0
SIK2_13_110106	49
SIK2_13_91755	21
SIK2_140_73404	81
SIK2_141_91755	46
SIK2_142_91755	6
SIK3_100_0	1
SIK3_101_0	50
SIK3_102_0	13
SIK3_103_0	54
SIK3_104_0	1
SIK3_104_109299	12
SIK3_105_0	6
SIK3_106_0	640
SIK3_113_145732	45
SIK3_118_0	818
SIK3_133_182165	35
SIK3_139_0	40
SIK3_140_0	17
SIK3_141_0	0
SIK3_141_218598	0
SIK3_142_0	231
SKAP1_108_254430	59
SKAP1_126_84810	31
SKAP1_133_42405	16
SKAP1_134_127215	7
SKAP1_139_254430	19
SKAP1_143_0	15
SKAP1_155_212025	180
SKAP1_17_0	63
SKAP1_188_127215	20
SKAP1_18_169620	380
SKAP1_217_42405	31
SKAP1_218_84810	335
SKAP1_225_0	305
SKAP1_228_84810	4
SKAP1_229_0	74
SKAP1_231_84810	192
SLK_0_26583	14
SLK_0_53166	10
SLK_101_17722	2
SLK_102_8861	28
SLK_103_53166	532
SLK_104_26583	1
SLK_104_53166	47
SLK_105_26583	37
SLK_105_53166	43
SLK_106_53166	264
SLK_107_0	23
SLK_107_26583	1
SLK_107_53166	2
SLK_108_44305	5
SLK_108_53166	25
SMAD7_0_0	122
SMAD7_0_13224	26
SMAD7_10_0	331
SMAD7_10_22040	66
SMAD7_110_0	3
SMAD7_110_26448	46
SMAD7_111_0	5
SMAD7_111_26448	0
SMAD7_118_4408	149
SMAD7_119_13224	48
SMAD7_127_13224	11
SMAD7_128_13224	0
SMAD7_129_13224	22
SMAD7_130_13224	33
SMG1_103_69484	20
SMG1_10_0	4
SMG1_113_17371	92
SMG1_113_34742	9
SMG1_114_17371	1
SMG1_114_34742	26
SMG1_115_17371	3
SMG1_115_34742	0
SMG1_116_17371	8
SMG1_116_34742	0
SMG1_117_34742	27
SMG1_118_17371	0
SMG1_119_17371	0
SMG1_11_0	7
SNRK_115_39504	32
SNRK_117_0	909
SNRK_117_19752	38
SNRK_119_39504	7
SNRK_124_39504	26
SNRK_127_19752	6
SNRK_132_0	136
SNRK_135_0	37
SNRK_135_39504	128
SNRK_136_39504	13
SNRK_137_39504	74
SNRK_139_39504	184
SNRK_141_39504	26
SNRK_142_39504	83
SNRK_143_0	23
SNRK_143_39504	0
SOCS5_103_36672	44
SOCS5_104_0	0
SOCS5_107_0	158
SOCS5_107_9168	47
SOCS5_10_27504	0
SOCS5_112_9168	34
SOCS5_113_0	32
SOCS5_116_0	98
SOCS5_119_0	268
SOCS5_11_0	303
SOCS5_120_0	6
SOCS5_123_0	116
SOCS5_125_0	19
SOCS5_126_0	17
SOCS5_126_27504	33
SOCS5_128_0	178
SPA17_10_20328	81
SPA17_11_20328	152
SPA17_12_20328	59
SPA17_13_20328	20
SPA17_14_20328	154
SPA17_26_20328	29
SPA17_28_20328	0
SPA17_29_20328	711
SPA17_30_20328	97
SPA17_31_20328	199
SPA17_32_20328	90
SPA17_33_20328	371
SPA17_34_20328	96
SPA17_35_20328	286
SPA17_36_20328	98
SPEG_0_45315	242
SPEG_0_9063	27
SPEG_102_18126	48
SPEG_107_27189	31
SPEG_107_9063	335
SPEG_108_9063	174
SPEG_109_27189	301
SPEG_109_9063	67
SPEG_10_9063	33
SPEG_110_36252	54
SPEG_110_9063	132
SPEG_111_9063	179
SPEG_112_0	0
SPEG_112_9063	52
SPEG_113_9063	0
SPHK1_0_8050	4
SPHK1_0_9660	64
SPHK1_10_8050	6
SPHK1_10_9660	74
SPHK1_11_8050	35
SPHK1_11_9660	3
SPHK1_12_8050	0
SPHK1_12_9660	21
SPHK1_13_8050	38
SPHK1_13_9660	520
SPHK1_14_8050	19
SPHK1_14_9660	94
SPHK1_15_6440	29
SPHK1_15_8050	59
SPHK1_15_9660	6
SPHK1_16_6440	232
SPHK2_0_4896	17
SPHK2_0_8160	0
SPHK2_100_8160	37
SPHK2_101_8160	31
SPHK2_102_8160	64
SPHK2_10_8160	157
SPHK2_11_6528	116
SPHK2_11_8160	478
SPHK2_11_9792	142
SPHK2_12_6528	70
SPHK2_12_8160	20
SPHK2_12_9792	1242
SPHK2_13_4896	51
SPHK2_13_6528	40
SPHK2_13_8160	76
SPHK2_13_9792	125
SQSTM1_0_0	0
SQSTM1_100_13581	21
SQSTM1_100_4527	118
SQSTM1_101_27162	140
SQSTM1_103_4527	76
SQSTM1_103_9054	0
SQSTM1_105_0	1028
SQSTM1_106_0	65
SQSTM1_106_18108	66
SQSTM1_106_27162	140
SQSTM1_106_4527	144
SQSTM1_107_18108	84
SQSTM1_107_4527	3
SQSTM1_108_0	2
SQSTM1_108_27162	148
SQSTM1_108_4527	43
SRC_100_35064	232
SRC_100_43830	24
SRC_101_26298	11
SRC_101_35064	193
SRC_101_43830	151
SRC_101_52596	1
SRC_102_17532	22
SRC_102_43830	0
SRC_103_43830	244
SRC_104_43830	14
SRC_104_52596	72
SRC_105_52596	148
SRC_106_52596	33
SRC_107_43830	785
SRC_107_52596	0
SRC_108_52596	53
SRMS_0_0	18
SRMS_0_2868	694
SRMS_0_956	94
SRMS_10_0	67
SRMS_10_4780	311
SRMS_10_5736	241
SRMS_11_0	448
SRMS_11_2868	115
SRMS_11_5736	0
SRMS_12_0	0
SRMS_12_2868	308
SRMS_12_5736	85
SRMS_13_0	2
SRMS_13_5736	34
SRMS_14_0	274
SRMS_14_1912	36
SRP72_15_0	7
SRP72_22_5251	104
SRP72_23_5251	24
SRP72_25_5251	8
SRP72_31_15753	36
SRP72_37_0	45
SRP72_4_10502	37
SRP72_56_15753	3
SRP72_61_5251	168
SRP72_62_0	0
SRP72_62_5251	104
SRP72_74_31506	33
SRP72_87_5251	53
SRPK1_106_37875	4
SRPK1_107_37875	254
SRPK1_109_25250	6
SRPK1_10_75750	0
SRPK1_114_12625	78
SRPK1_116_0	220
SRPK1_116_12625	30
SRPK1_118_0	0
SRPK1_119_0	36
SRPK1_119_25250	58
SRPK1_120_25250	256
SRPK1_125_12625	40
SRPK1_127_25250	5
SRPK1_128_0	11
SRPK1_129_0	149
SRPK2_100_164920	168
SRPK2_105_0	0
SRPK2_112_164920	23
SRPK2_113_206150	11
SRPK2_114_164920	10
SRPK2_124_82460	11
SRPK2_130_164920	8
SRPK2_151_206150	0
SRPK2_156_0	22
SRPK2_175_123690	296
SRPK2_1_82460	353
SRPK2_206_123690	117
SRPK2_207_123690	2
SRPK2_208_123690	209
SRPK2_209_123690	47
STK10_0_41804	394
STK10_100_0	24
STK10_101_0	117
STK10_102_0	88
STK10_103_0	13
STK10_103_20902	193
STK10_104_0	366
STK10_105_0	715
STK10_108_0	137
STK10_110_83608	0
STK10_112_0	67
STK10_113_0	11
STK10_117_0	131
STK10_119_0	560
STK10_133_0	101
STK10_134_0	0
STK11_0_33444	58
STK11_100_22296	426
STK11_100_27870	0
STK11_100_33444	0
STK11_101_22296	36
STK11_101_27870	44
STK11_101_33444	41
STK11_102_22296	256
STK11_102_27870	97
STK11_102_33444	576
STK11_103_27870	20
STK11_103_33444	39
STK11_104_27870	35
STK11_104_33444	270
STK11_106_27870	74
STK11_106_33444	129
STK16_0_1394	14
STK16_0_2091	33
STK16_0_2788	38
STK16_0_3485	7
STK16_0_697	69
STK16_10_0	540
STK16_10_1394	80
STK16_10_2091	72
STK16_10_2788	0
STK16_10_3485	0
STK16_10_4182	50
STK16_10_697	7
STK16_11_0	38
STK16_11_1394	144
STK16_11_2091	101
STK16_11_2788	5
STK17A_0_18867	108
STK17A_102_0	274
STK17A_106_0	44
STK17A_107_0	88
STK17A_109_12578	1
STK17A_115_0	46
STK17A_116_0	5
STK17A_117_0	48
STK17A_117_12578	12
STK17A_118_12578	7
STK17A_119_0	32
STK17A_122_0	140
STK17A_124_0	147
STK17A_125_0	16
STK17A_127_0	14
STK17A_128_0	77
STK17B_0_0	21
STK17B_0_12266	370
STK17B_100_36798	143
STK17B_103_36798	125
STK17B_10_0	177
STK17B_10_30665	0
STK17B_115_36798	23
STK17B_119_36798	523
STK17B_11_0	1
STK17B_11_30665	0
STK17B_120_36798	385
STK17B_121_36798	46
STK17B_123_36798	293
STK17B_124_36798	41
STK17B_12_0	15
STK24_100_0	0
STK24_100_109488	61
STK24_109_36496	100
STK24_112_0	110
STK24_114_0	59
STK24_118_109488	6
STK24_119_72992	37
STK24_124_72992	917
STK24_125_0	36
STK24_126_0	262
STK24_128_0	47
STK24_129_0	17
STK24_131_0	15
STK24_131_109488	93
STK25_0_14616	52
STK25_0_4872	0
STK25_0_7308	8
STK25_100_14616	5
STK25_100_7308	14
STK25_101_4872	376
STK25_101_7308	68
STK25_103_14616	11
STK25_103_4872	211
STK25_104_4872	13
STK25_108_14616	116
STK25_108_2436	159
STK25_108_4872	19
STK25_109_2436	37
STK31_100_34956	195
STK31_101_34956	17
STK31_104_69912	50
STK31_105_52434	1
STK31_106_52434	0
STK31_107_34956	89
STK31_108_87390	208
STK31_111_0	134
STK31_111_52434	23
STK31_114_69912	0
STK31_116_69912	113
STK31_117_69912	49
STK32A_0_43684	16
STK32A_100_0	18
STK32A_100_131052	3
STK32A_101_109210	13
STK32A_101_131052	10
STK32A_103_131052	39
STK32A_104_131052	68
STK32A_105_131052	76
STK32A_112_65526	140
STK32A_114_109210	163
STK32A_132_21842	115
STK32A_133_65526	231
STK32A_137_109210	47
STK32B_0_385338	294
STK32B_1001_256892	107
STK32B_1006_0	225
STK32B_1006_64223	472
STK32B_1007_321115	66
STK32B_1010_128446	88
STK32B_1011_128446	0
STK32B_1043_128446	173
STK32B_1055_256892	275
STK32B_1060_385338	463
STK32B_1061_385338	3
STK32B_1063_385338	45
STK32B_1064_385338	15
STK32B_1065_385338	12
STK32B_1066_385338	20
STK32B_1105_256892	0
STK32C_0_106590	5
STK32C_101_0	4
STK32C_102_0	0
STK32C_103_0	0
STK32C_106_0	6
STK32C_107_0	10
STK32C_107_71060	96
STK32C_108_0	286
STK32C_109_0	72
STK32C_110_0	53
STK32C_111_0	336
STK32C_115_0	588
STK32C_116_106590	255
STK32C_118_106590	169
STK33_0_28921	0
STK33_108_0	357
STK33_10_28921	70
STK33_116_86763	436
STK33_128_173526	39
STK33_12_86763	14
STK33_131_57842	0
STK33_132_0	3
STK33_132_57842	0
STK33_133_57842	229
STK33_134_57842	231
STK33_135_57842	10
STK33_136_57842	0
STK33_137_57842	19
STK33_138_57842	120
STK33_138_86763	113
STK35_107_43104	96
STK35_109_32328	0
STK35_10_0	230
STK35_10_32328	79
STK35_10_64656	46
STK35_112_43104	17
STK35_115_64656	872
STK35_116_64656	3
STK35_118_64656	32
STK35_119_64656	1051
STK35_11_0	216
STK35_11_32328	4
STK35_11_64656	0
STK35_120_64656	0
STK35_122_43104	43
STK36_0_0	52
STK36_0_17536	155
STK36_0_21920	158
STK36_0_8768	25
STK36_100_17536	302
STK36_100_21920	2
STK36_100_4384	1
STK36_101_0	31
STK36_101_17536	1064
STK36_101_21920	41
STK36_101_4384	18
STK36_102_0	38
STK36_102_17536	1
STK36_102_21920	66
STK36_102_4384	2
STK36_103_0	25
STK38L_0_58565	40
STK38L_0_70278	73
STK38L_100_11713	454
STK38L_100_70278	2
STK38L_101_70278	15
STK38L_102_0	153
STK38L_102_70278	0
STK38L_103_70278	1
STK38L_104_70278	0
STK38L_107_0	125
STK38L_109_46852	388
STK38L_10_46852	5
STK38L_10_70278	91
STK38L_110_0	211
STK38L_111_0	149
STK38L_112_46852	37
STK38_0_0	0
STK38_101_30616	13
STK38_101_7654	41
STK38_106_30616	6
STK38_108_38270	0
STK38_109_0	184
STK38_10_0	64
STK38_10_15308	49
STK38_10_45924	11
STK38_110_0	33
STK38_112_0	9
STK38_113_0	5
STK38_11_0	4
STK38_120_38270	0
STK38_121_0	38
STK38_123_0	1
STK39_102_126054	42
STK39_106_168072	71
STK39_11_84036	0
STK39_146_126054	205
STK39_148_84036	20
STK39_149_84036	24
STK39_154_42018	67
STK39_157_42018	84
STK39_187_126054	376
STK39_188_126054	408
STK39_215_168072	3
STK39_222_210090	8
STK39_225_210090	0
STK39_226_210090	34
STK3_0_464100	28
STK3_1000_386750	174
STK3_1001_386750	369
STK3_1016_386750	20
STK3_1092_386750	0
STK3_1158_464100	84
STK3_1167_464100	0
STK3_1221_464100	34
STK3_1224_386750	58
STK3_129_232050	140
STK3_1315_0	122
STK3_1316_0	75
STK3_1317_0	59
STK3_1318_0	237
STK3_1344_386750	78
STK3_1386_386750	54
STK40_0_0	195
STK40_100_13220	259
STK40_100_19830	74
STK40_100_6610	132
STK40_103_0	32
STK40_103_13220	268
STK40_104_0	0
STK40_105_0	69
