"DesignID"	"Readcount"
"VPS37C_2"	69
"VPS37D_0"	88
"VPS37D_1"	118
"VPS37D_2"	8
"VPS37D_3"	63
"VPS39_0"	118
"VPS39_1"	1458
"VPS39_2"	42
"VPS41_0"	176
"VPS41_1"	620
"VPS45_0"	30
"VPS45_1"	137
"VPS4A_0"	20
"VPS4A_1"	69
"VPS4A_2"	52
"VPS4B_0"	12
"VPS4B_1"	18
"VPS52_0"	3
"VPS52_1"	75
"VPS53_0"	62
"VPS53_1"	99
"VPS53_2"	92
"VPS54_0"	44
"VPS54_1"	29
"VPS54_2"	29
"VPS54_3"	124
"VPS54_4"	21
"VPS72_0"	99
"VPS72_1"	176
"VPS72_2"	48
"VPS72_3"	508
"VPS72_4"	158
"VPS72_5"	0
"VPS8_0"	459
"VPS8_1"	421
"VPS8_2"	234
"VRK1_0"	42
"VRK1_1"	43
"VRK1_2"	79
"VRK1_3"	63
"VRK2_0"	2420
"VRK2_1"	53
"VRK3_0"	254
"VRK3_1"	253
"VRK3_2"	58
"VRK3_3"	820
"VRTN_0"	23
"VSIG1_0"	405
"VSIG1_1"	401
"VSIG10_0"	16
"VSIG10_1"	13
"VSIG10_2"	44
"VSIG10_3"	24
"VSIG10L_0"	39
"VSIG10L_1"	106
"VSIG10L_2"	104
"VSIG10L_3"	50
"VSIG2_0"	72
"VSIG2_1"	48
"VSIG2_2"	211
"VSIG2_3"	150
"VSIG4_0"	337
"VSIG4_1"	763
"VSIG4_2"	137
"VSIG8_0"	226
"VSIG8_1"	90
"VSIG8_2"	51
"VSIG8_3"	11680
"VSNL1_0"	0
"VSNL1_1"	93
"VSNL1_2"	38
"VSNL1_3"	194
"VSTM1_0"	26
"VSTM1_1"	0
"VSTM1_2"	77
"VSTM2A_0"	136
"VSTM2A_1"	248
"VSTM2A_2"	60
"VSTM2B_0"	12
"VSTM2B_1"	52
"VSTM2B_2"	197
"VSTM2B_3"	104
"VSTM2L_0"	262
"VSTM2L_1"	88
"VSTM2L_2"	31
"VSTM2L_3"	61
"VSTM4_0"	399
"VSTM4_1"	104
"VSTM4_2"	120
"VSTM4_3"	19
"VSTM5_0"	3
"VSTM5_1"	53
"VSTM5_2"	46
"VSX1_0"	112
"VSX1_1"	316
"VSX1_2"	171
"VSX2_0"	46
"VSX2_1"	36
"VSX2_2"	82
"VTA1_0"	5
"VTA1_1"	47
"VTA1_2"	72
"VTA1_3"	25
"VTCN1_0"	91
"VTCN1_1"	68
"VTCN1_2"	30
"VTCN1_3"	7
"VTCN1_4"	66
"VTCN1_5"	535
"VTCN1_6"	5
"VTCN1_7"	64
"VTI1A_0"	2
"VTI1A_1"	11
"VTI1A_2"	247
"VTI1A_3"	1
"VTI1B_0"	13
"VTI1B_1"	60
"VTI1B_2"	183
"VTN_0"	90
"VTN_1"	11
"VTN_2"	8
"VTN_3"	2507
"VWA1_0"	8
"VWA1_1"	517
"VWA1_2"	81
"VWA1_3"	3
"VWA1_4"	42
"VWA1_5"	177
"VWA1_6"	262
"VWA1_7"	58
"VWA1_8"	150
"VWA2_0"	430
"VWA2_1"	81
"VWA3A_0"	10
"VWA3A_1"	131
"VWA3A_2"	72
"VWA3B_0"	2
"VWA3B_1"	49
"VWA3B_2"	169
"VWA3B_3"	257
"VWA5A_0"	173
"VWA5A_1"	175
"VWA5A_2"	17
"VWA5A_3"	77
"VWA5B2_0"	113
"VWA5B2_1"	110
"VWA5B2_2"	25
"VWA7_0"	87
"VWA7_1"	10
"VWA7_2"	187
"VWA7_3"	111
"VWC2_0"	45
"VWC2_1"	9
"VWC2_2"	152
"VWC2_3"	162
"VWC2L_0"	10
"VWC2L_1"	32
"VWC2L_2"	68
"VWC2L_3"	17
"VWCE_0"	0
"VWCE_1"	102
"VWCE_2"	91
"VWCE_3"	22
"VWDE_0"	140
"VWF_0"	128
"VWF_1"	168
"VWF_2"	161
"WAC_0"	15
"WAC_1"	575
"WAC_2"	183
"WAPAL_0"	103
"WAPAL_1"	103
"WAPAL_2"	63
"WARS_0"	13
"WARS_1"	31
"WARS_2"	75
"WARS_3"	38
"WARS2_0"	74
"WARS2_1"	89
"WARS2_2"	130
"WARS2_3"	196
"WAS_0"	1
"WAS_1"	168
"WAS_2"	56
"WAS_3"	146
"WASF1_0"	59
"WASF1_1"	127
"WASF1_2"	62
"WASF1_3"	92
"WASF2_0"	33
"WASF2_1"	174
"WASF2_2"	90
"WASF3_0"	46
"WASF3_1"	84
"WASL_0"	308
"WASL_1"	103
"WASL_2"	112
"WBP1_0"	9
"WBP1_1"	127
"WBP11_0"	140
"WBP11_1"	35
"WBP11_2"	3
"WBP1L_0"	70
"WBP1L_1"	214
"WBP1L_2"	8
"WBP1L_3"	396
"WBP2_0"	120
"WBP2_1"	40
"WBP2_2"	70
"WBP2NL_0"	34
"WBP2NL_1"	384
"WBP2NL_2"	106
"WBP2NL_3"	41
"WBP4_0"	534
"WBP4_1"	297
"WBP4_2"	59
"WBP4_3"	65
"WBP5_0"	27
"WBSCR16_0"	73
"WBSCR16_1"	84
"WBSCR16_2"	43
"WBSCR17_0"	282
"WBSCR17_1"	81
"WBSCR17_2"	156
"WBSCR17_3"	78
"WBSCR22_0"	122
"WBSCR22_1"	71
"WBSCR22_2"	439
"WBSCR27_0"	158
"WBSCR27_1"	21
"WBSCR27_2"	46
"WBSCR28_0"	40
"WBSCR28_1"	59
"WBSCR28_2"	58
"WDFY1_0"	100
"WDFY1_1"	65
"WDFY1_2"	24
"WDFY2_0"	75
"WDFY2_1"	101
"WDFY2_2"	196
"WDFY3_0"	23
"WDFY3_1"	83
"WDFY3_2"	22
"WDFY3_3"	304
"WDFY3_4"	73
"WDFY3_5"	16
"WDFY4_0"	212
"WDFY4_1"	20
"WDFY4_2"	185
"WDHD1_0"	43
"WDHD1_1"	22
"WDHD1_2"	69
"WDHD1_3"	11
"WDHD1_4"	101
"WDHD1_5"	84
"WDHD1_6"	106
"WDPCP_0"	212
"WDPCP_1"	101
"WDR1_0"	67
"WDR1_1"	250
"WDR1_2"	393
"WDR11_0"	62
"WDR11_1"	54
"WDR11_2"	220
"WDR11_3"	107
"WDR12_0"	34
"WDR12_1"	12
"WDR12_2"	241
"WDR12_3"	80
"WDR13_0"	42
"WDR13_1"	50
"WDR13_2"	915
"WDR13_3"	48
"WDR16_0"	311
"WDR16_1"	51
"WDR16_2"	171
"WDR17_0"	135
"WDR17_1"	112
"WDR17_2"	5
"WDR17_3"	228
"WDR18_0"	11
"WDR18_1"	37
"WDR18_2"	0
"WDR19_0"	45
"WDR19_1"	31
"WDR19_2"	139
"WDR19_3"	51
"WDR20_0"	874
"WDR20_1"	1048
"WDR20_2"	618
"WDR20_3"	495
"WDR20_4"	66
"WDR20_5"	108
"WDR20_6"	229
"WDR20_7"	649
"WDR24_0"	71
"WDR24_1"	43
"WDR24_2"	104
"WDR24_3"	64
"WDR25_0"	25
"WDR25_1"	10
"WDR25_2"	36
"WDR25_3"	76
"WDR26_0"	49
"WDR26_1"	11
"WDR26_2"	68
"WDR26_3"	139
"WDR27_0"	247
"WDR27_1"	76
"WDR27_2"	8
"WDR3_0"	4
"WDR3_1"	130
"WDR3_2"	3475
"WDR3_3"	39
"WDR3_4"	326
"WDR31_0"	181
"WDR31_1"	169
"WDR31_2"	116
"WDR31_3"	307
"WDR33_0"	216
"WDR33_1"	238
"WDR34_0"	265
"WDR34_1"	218
"WDR34_2"	58
"WDR34_3"	64
"WDR35_0"	250
"WDR35_1"	285
"WDR36_0"	65
"WDR36_1"	6
"WDR36_2"	591
"WDR37_0"	125
"WDR37_1"	28
"WDR37_2"	5
"WDR38_0"	22
"WDR38_1"	67
"WDR38_2"	44
"WDR4_0"	2
"WDR4_1"	2
"WDR4_2"	158
"WDR41_0"	22
"WDR41_1"	110
"WDR41_2"	111
"WDR41_3"	20
"WDR43_0"	23
"WDR43_1"	60
"WDR43_2"	0
"WDR43_3"	0
"WDR44_0"	196
"WDR44_1"	94
"WDR44_2"	257
"WDR44_3"	122
"WDR45_0"	157
"WDR45_1"	325
"WDR45_2"	382
"WDR45L_0"	107
"WDR45L_1"	19
"WDR46_0"	2
"WDR46_1"	150
"WDR46_2"	63
"WDR47_0"	362
"WDR47_1"	794
"WDR47_2"	264
"WDR47_3"	192
"WDR48_0"	109
"WDR48_1"	6
"WDR48_2"	15
"WDR48_3"	245
"WDR48_4"	30
"WDR48_5"	777
"WDR49_0"	57
"WDR49_1"	21
"WDR49_2"	104
"WDR5_0"	93
"WDR5_1"	679
"WDR5_2"	74
"WDR52_0"	298
"WDR52_1"	196
"WDR53_0"	93
"WDR53_1"	35
"WDR53_2"	175
"WDR53_3"	53
"WDR53_4"	27
"WDR53_5"	48
"WDR54_0"	214
"WDR54_1"	30
"WDR54_2"	315
"WDR54_3"	18
"WDR55_0"	16
"WDR55_1"	49
"WDR55_2"	20
"WDR55_3"	13
"WDR59_0"	79
"WDR59_1"	2
"WDR59_2"	134
"WDR5B_0"	4
"WDR5B_1"	115
"WDR5B_2"	262
"WDR6_0"	32
"WDR6_1"	24
"WDR6_2"	4
"WDR6_3"	72
"WDR6_4"	37
"WDR60_0"	36
"WDR60_1"	188
"WDR60_2"	199
"WDR61_0"	60
"WDR61_1"	229
"WDR62_0"	592
"WDR62_1"	61
"WDR63_0"	458
"WDR63_1"	258
"WDR65_0"	42
"WDR65_1"	137
"WDR65_2"	7
"WDR65_3"	29
"WDR65_4"	144
"WDR65_5"	278
"WDR66_0"	70
"WDR66_1"	448
"WDR66_2"	168
"WDR66_3"	511
"WDR67_0"	178
"WDR67_1"	119
"WDR67_2"	491
"WDR67_3"	241
"WDR69_0"	25
"WDR69_1"	158
"WDR7_0"	404
"WDR7_1"	5
"WDR7_2"	104
"WDR7_3"	335
"WDR70_0"	38
"WDR70_1"	299
"WDR70_2"	34
"WDR70_3"	0
"WDR72_0"	322
"WDR72_1"	115
"WDR72_2"	45
"WDR72_3"	106
"WDR73_0"	6
"WDR73_1"	102
"WDR73_2"	22
"WDR73_3"	326
"WDR74_0"	0
"WDR74_1"	13
"WDR74_2"	47
"WDR74_3"	4068
"WDR75_0"	0
"WDR75_1"	35
"WDR75_2"	60
"WDR75_3"	36
"WDR76_0"	385
"WDR76_1"	62
"WDR76_2"	94
"WDR77_0"	59
"WDR77_1"	18
"WDR77_2"	102
"WDR78_0"	579
"WDR78_1"	187
"WDR78_2"	249
"WDR78_3"	79
"WDR81_0"	92
"WDR81_1"	175
"WDR81_2"	97
"WDR81_3"	81
"WDR81_4"	43
"WDR81_5"	15
"WDR82_0"	0
"WDR82_1"	24
"WDR83_0"	73
"WDR83_1"	60
"WDR83_2"	22
"WDR83OS_0"	34
"WDR83OS_1"	41
"WDR83OS_2"	84
"WDR85_0"	118
"WDR85_1"	61
"WDR85_2"	73
"WDR85_3"	205
"WDR86_0"	7
"WDR86_1"	521
"WDR86_2"	88
"WDR86_3"	34
"WDR87_0"	52
"WDR87_1"	244
"WDR87_2"	159
"WDR88_0"	143
"WDR88_1"	17
"WDR88_2"	32
"WDR89_0"	44
"WDR89_1"	2
"WDR90_0"	20
"WDR90_1"	19
"WDR90_2"	13
"WDR90_3"	27
"WDR91_0"	29
"WDR91_1"	53
"WDR91_2"	169
"WDR91_3"	80
"WDR92_0"	34
"WDR92_1"	21
"WDR92_2"	76
"WDR92_3"	365
"WDR92_4"	124
"WDR93_0"	6
"WDR93_1"	65
"WDR93_2"	71
"WDR93_3"	243
"WDR96_0"	61
"WDR96_1"	34
"WDR96_2"	189
"WDR96_3"	30
"WDSUB1_0"	334
"WDSUB1_1"	36
"WDSUB1_2"	46
"WDTC1_0"	280
"WDTC1_1"	167
"WDTC1_2"	4
"WDTC1_3"	27
"WDYHV1_0"	76
"WDYHV1_1"	48
"WDYHV1_2"	28
"WDYHV1_3"	54
"WEE1_0"	28
"WEE1_1"	361
"WEE1_2"	23
"WEE1_3"	4
"WEE1_4"	2
"WEE2_0"	165
"WEE2_1"	473
"WEE2_2"	41
"WFDC1_0"	126
"WFDC1_1"	77
"WFDC1_2"	28
"WFDC1_3"	225
"WFDC10A_0"	300
"WFDC10A_1"	157
"WFDC10A_2"	0
"WFDC10B_0"	290
"WFDC10B_1"	85
"WFDC10B_2"	0
"WFDC10B_3"	87
"WFDC11_0"	5
"WFDC11_1"	25
"WFDC11_2"	312
"WFDC11_3"	47
"WFDC12_0"	50
"WFDC12_1"	6
"WFDC12_2"	286
"WFDC12_3"	57
"WFDC13_0"	225
"WFDC13_1"	53
"WFDC2_0"	4952
"WFDC2_1"	41
"WFDC2_2"	142
"WFDC2_3"	32
"WFDC3_0"	63
"WFDC3_1"	207
"WFDC3_2"	251
"WFDC5_0"	251
"WFDC5_1"	32
"WFDC5_2"	225
"WFDC6_0"	90
"WFDC6_1"	179
"WFDC6_2"	51
"WFDC8_0"	75
"WFDC8_1"	62
"WFDC8_2"	164
"WFDC9_0"	25
"WFDC9_1"	139
"WFDC9_2"	375
"WFIKKN1_0"	51
"WFIKKN1_1"	23
"WFIKKN1_2"	68
"WFIKKN2_0"	24
"WFIKKN2_1"	319
"WFIKKN2_2"	96
"WFIKKN2_3"	35
"WFS1_0"	57
"WFS1_1"	336
"WFS1_2"	98
"WHAMM_0"	54
"WHAMM_1"	54
"WHAMM_2"	26
"WHAMM_3"	70
"WHSC1_0"	334
"WHSC1_1"	670
"WHSC1_2"	884
"WHSC1_3"	1003
"WHSC1_4"	23
"WHSC1_5"	325
"WHSC1L1_0"	346
"WHSC1L1_1"	201
"WHSC1L1_2"	197
"WHSC1L1_3"	58
"WHSC2_0"	52
"WHSC2_1"	22
"WHSC2_2"	119
"WHSC2_3"	0
"WIBG_0"	82
"WIBG_1"	65
"WIBG_2"	100
"WIBG_3"	71
"WIF1_0"	184
"WIF1_1"	198
"WIPF1_0"	303
"WIPF1_1"	105
"WIPF1_2"	130
"WIPF2_0"	71
"WIPF2_1"	57
"WIPF2_2"	41
"WIPF2_3"	156
"WIPF3_0"	15
"WIPF3_1"	65
"WIPF3_2"	2
"WIPI1_0"	180
"WIPI1_1"	274
"WIPI1_2"	48
"WIPI2_0"	22
"WIPI2_1"	298
"WIPI2_2"	117
"WIPI2_3"	96
"WIPI2_4"	493
"WIPI2_5"	52
"WIPI2_6"	373
"WISP1_0"	19
"WISP1_1"	55
"WISP1_2"	139
"WISP1_3"	57
"WISP1_4"	42
"WISP1_5"	148
"WISP1_6"	180
"WISP1_7"	38
"WISP2_0"	72
"WISP2_1"	3
"WISP2_2"	640
"WISP2_3"	115
"WISP3_0"	162
"WISP3_1"	61
"WISP3_2"	246
"WISP3_3"	107
"WIZ_0"	65
"WIZ_1"	179
"WIZ_2"	131
"WLS_0"	217
"WLS_1"	66
"WLS_2"	1
"WLS_3"	395
"WLS_4"	323
"WNK1_0"	12
"WNK1_1"	220
"WNK1_2"	46
"WNK1_3"	545
"WNK3_0"	117
"WNK3_1"	214
"WNK3_2"	78
"WNK4_0"	41
"WNK4_1"	193
"WNK4_2"	251
"WNT1_0"	118
"WNT1_1"	73
"WNT1_2"	21
"WNT1_3"	129
"WNT10A_0"	372
"WNT10A_1"	160
"WNT10A_2"	44
"WNT10A_3"	40
"WNT10A_4"	20
"WNT10A_5"	83
"WNT10B_0"	21
"WNT10B_1"	52
"WNT10B_2"	125
"WNT10B_3"	11
"WNT11_0"	557
"WNT11_1"	138
"WNT11_2"	13
"WNT11_3"	9
"WNT16_0"	267
"WNT16_1"	12
"WNT16_2"	224
"WNT16_3"	1066
"WNT2_0"	8
"WNT2_1"	115
"WNT2_2"	114
"WNT2_3"	173
"WNT2B_0"	678
"WNT2B_1"	104
"WNT3_0"	106
"WNT3_1"	369
"WNT3_2"	10
"WNT3A_0"	7
"WNT3A_1"	151
"WNT3A_2"	5
"WNT3A_3"	314
"WNT3A_4"	150
"WNT3A_5"	20
"WNT4_0"	98
"WNT4_1"	187
"WNT4_2"	73
"WNT4_3"	151
"WNT5A_0"	172
"WNT5A_1"	312
"WNT5A_2"	346
"WNT5A_3"	28
"WNT5A_4"	72
"WNT5B_0"	23
"WNT5B_1"	73
"WNT5B_2"	326
"WNT5B_3"	308
"WNT6_0"	46
"WNT6_1"	73
"WNT6_2"	81
"WNT6_3"	158
"WNT6_4"	153
"WNT7A_0"	47
"WNT7A_1"	17
"WNT7A_2"	85
"WNT7A_3"	10
"WNT7B_0"	11
"WNT7B_1"	0
"WNT7B_2"	88
"WNT7B_3"	164
"WNT8A_0"	181
"WNT8A_1"	183
"WNT8A_2"	49
"WNT8B_0"	164
"WNT8B_1"	177
"WNT9A_0"	42
"WNT9A_1"	26
"WNT9A_2"	13
"WNT9A_3"	132
"WNT9A_4"	40
"WNT9A_5"	548
"WNT9B_0"	13
"WNT9B_1"	164
"WNT9B_2"	67
"WNT9B_3"	72
"WRAP53_0"	30
"WRAP53_1"	49
"WRAP53_2"	104
"WRAP53_3"	75
"WRAP73_0"	66
"WRAP73_1"	232
"WRAP73_2"	116
"WRAP73_3"	79
"WRAP73_4"	446
"WRAP73_5"	108
"WRB_0"	397
"WRB_1"	46
"WRB_2"	180
"WRB_3"	6
"WRB_4"	307
"WRB_5"	50
"WRB_6"	96
"WRN_0"	11
"WRN_1"	22
"WRN_2"	35
"WRNIP1_0"	626
"WRNIP1_1"	17
"WRNIP1_2"	329
"WRNIP1_3"	331
"WSB1_0"	531
"WSB1_1"	29
"WSB1_2"	56
"WSB1_3"	4
"WSB1_4"	278
"WSB1_5"	118
"WSB1_6"	686
"WSB2_0"	287
"WSB2_1"	99
"WSB2_2"	7
"WSB2_3"	100
"WSCD1_0"	92
"WSCD1_1"	94
"WSCD1_2"	230
"WSCD2_0"	109
"WSCD2_1"	523
"WSCD2_2"	198
"WT1_0"	66
"WT1_1"	144
"WT1_2"	1002
"WTAP_0"	122
"WTAP_1"	73
"WWC1_0"	101
"WWC1_1"	192
"WWC1_2"	116
"WWC1_3"	165
"WWC2_0"	95
"WWC2_1"	72
"WWC3_0"	125
"WWC3_1"	350
"WWC3_2"	0
"WWOX_0"	331
"WWOX_1"	19
"WWOX_2"	28
"WWOX_3"	289
"WWOX_4"	340
"WWOX_5"	322
"WWP1_0"	97
"WWP1_1"	198
"WWP1_2"	127
"WWP2_0"	164
"WWP2_1"	277
"WWP2_2"	156
"WWP2_3"	19
"WWP2_4"	19
"WWP2_5"	20
"WWP2_6"	0
"WWP2_7"	104
"WWP2_8"	170
"WWP2_9"	106
"WWP2_10"	161
"WWP2_11"	49
"WWTR1_0"	9
"WWTR1_1"	28
"WWTR1_2"	22
"WWTR1_3"	11
"WWTR1_4"	13
"XAB2_0"	11
"XAB2_1"	0
"XAB2_2"	315
"XAB2_3"	22
"XAF1_0"	198
"XAF1_1"	65
"XAF1_2"	43
"XAF1_3"	18
"XAF1_4"	144
"XAGE3_0"	1
"XAGE3_1"	42
"XAGE3_2"	12
"XAGE5_0"	244
"XAGE5_1"	10
"XAGE5_2"	32
"XBP1_0"	22
"XBP1_1"	167
"XCL1_0"	17
"XCL2_0"	53
"XCR1_0"	135
"XCR1_1"	26
"XCR1_2"	32
"XDH_0"	177
"XDH_1"	70
"XDH_2"	28
"XDH_3"	111
"XDH_4"	313
"XIAP_0"	27
"XIRP1_0"	42
"XIRP1_1"	100
"XIRP1_2"	278
"XIRP2_0"	760
"XIRP2_1"	94
"XIRP2_2"	53
"XIRP2_3"	54
"XIRP2_4"	91
"XK_0"	7
"XK_1"	89
"XK_2"	206
"XK_3"	201
"XKR3_0"	49
"XKR3_1"	161
"XKR3_2"	79
"XKR3_3"	31
"XKR4_0"	141
"XKR4_1"	39
"XKR4_2"	43
"XKR4_3"	40
"XKR6_0"	121
"XKR6_1"	86
"XKR7_0"	99
"XKR7_1"	47
"XKR7_2"	45
"XKR8_0"	28
"XKR8_1"	5
"XKR8_2"	39
"XKR8_3"	220
"XKR8_4"	191
"XKR9_0"	22
"XKR9_1"	85
"XKR9_2"	67
"XKRX_0"	33
"XKRX_1"	92
"XKRX_2"	179
"XKRX_3"	158
"XPA_0"	184
"XPA_1"	4
"XPC_0"	360
"XPC_1"	197
"XPC_2"	534
"XPNPEP1_0"	47
"XPNPEP1_1"	69
"XPNPEP1_2"	125
"XPNPEP2_0"	58
"XPNPEP2_1"	355
"XPNPEP2_2"	92
"XPNPEP2_3"	587
"XPNPEP3_0"	28
"XPNPEP3_1"	33
"XPNPEP3_2"	65
"XPO1_0"	33
"XPO1_1"	16
"XPO4_0"	45
"XPO4_1"	134
"XPO4_2"	5
"XPO5_0"	22
"XPO5_1"	19
"XPO6_0"	44
"XPO6_1"	18
"XPO6_2"	161
"XPO7_0"	69
"XPO7_1"	184
"XPO7_2"	90
"XPOT_0"	57
"XPOT_1"	303
"XPR1_0"	342
"XPR1_1"	225
"XPR1_2"	156
"XPR1_3"	172
"XPR1_4"	71
"XRCC1_0"	25
"XRCC1_1"	192
"XRCC1_2"	18
"XRCC2_0"	3
"XRCC2_1"	19
"XRCC2_2"	31
"XRCC3_0"	29
"XRCC3_1"	117
"XRCC3_2"	82
"XRCC4_0"	54
"XRCC4_1"	37
"XRCC4_2"	50
"XRCC4_3"	14554
"XRCC5_0"	62
"XRCC5_1"	2
"XRCC5_2"	9
"XRCC5_3"	47
"XRCC6_0"	3
"XRCC6_1"	239
"XRCC6BP1_0"	25
"XRCC6BP1_1"	258
"XRCC6BP1_2"	135
"XRN1_0"	15
"XRN1_1"	40
"XRN1_2"	177
"XRN1_3"	6
"XRN2_0"	37
"XRN2_1"	75
"XRN2_2"	119
"XRRA1_0"	32
"XRRA1_1"	113
"XRRA1_2"	133
"XRRA1_3"	99
"XRRA1_4"	71
"XRRA1_5"	64
"XXYLT1_0"	137
"XXYLT1_1"	36
"XXYLT1_2"	116
"XXYLT1_3"	160
"XYLB_0"	34
"XYLB_1"	46
"XYLB_2"	15
"XYLB_3"	13
"XYLB_4"	107
"XYLT1_0"	87
"XYLT1_1"	17
"XYLT1_2"	22
"XYLT2_0"	49
"XYLT2_1"	123
"XYLT2_2"	71
"YAE1D1_0"	312
"YAE1D1_1"	58
"YAE1D1_2"	294
"YAE1D1_3"	27
"YAF2_0"	35
"YAF2_1"	111
"YAF2_2"	1364
"YAF2_3"	524
"YAF2_4"	35
"YAF2_5"	61
"YAF2_6"	296
"YAF2_7"	115
"YAP1_0"	25
"YAP1_1"	181
"YAP1_2"	895
"YARS_0"	44
"YARS_1"	231
"YARS_2"	1
"YARS_3"	264
"YARS_4"	0
"YARS_5"	22
"YARS2_0"	31
"YARS2_1"	46
"YARS2_2"	10
"YARS2_3"	29
"YBEY_0"	58
"YBEY_1"	230
"YBX1_0"	32
"YBX2_0"	160
"YBX2_1"	53
"YDJC_0"	47
"YDJC_1"	24
"YDJC_2"	38
"YDJC_3"	30
"YEATS2_0"	11
"YEATS2_1"	41
"YEATS4_0"	45
"YEATS4_1"	51
"YEATS4_2"	38
"YEATS4_3"	9
"YES1_0"	69
"YES1_1"	21
"YES1_2"	228
"YIF1A_0"	152
"YIF1A_1"	29
"YIF1A_2"	63
"YIF1B_0"	168
"YIF1B_1"	308
"YIF1B_2"	179
"YIF1B_3"	798
"YIPF1_0"	79
"YIPF1_1"	15
"YIPF1_2"	57
"YIPF1_3"	1820
"YIPF2_0"	216
"YIPF2_1"	93
"YIPF2_2"	70
"YIPF2_3"	33
"YIPF3_0"	84
"YIPF3_1"	44
"YIPF3_2"	60
"YIPF3_3"	67
"YIPF4_0"	59
"YIPF4_1"	27
"YIPF4_2"	334
"YIPF4_3"	3
"YIPF4_4"	32
"YIPF4_5"	104
"YIPF5_0"	15
"YIPF5_1"	59
"YIPF5_2"	5
"YIPF5_3"	38
"YIPF6_0"	194
"YIPF6_1"	414
"YIPF6_2"	1495
"YIPF6_3"	33
"YIPF7_0"	130
"YIPF7_1"	12
"YIPF7_2"	2
"YJEFN3_0"	337
"YJEFN3_1"	77
"YJEFN3_2"	321
"YKT6_0"	42
"YKT6_1"	89
"YKT6_2"	25
"YLPM1_0"	576
"YLPM1_1"	125
"YLPM1_2"	251
"YME1L1_0"	14
"YME1L1_1"	489
"YME1L1_2"	300
"YME1L1_3"	294
"YOD1_0"	434
"YOD1_1"	172
"YOD1_2"	36
"YOD1_3"	101
"YOD1_4"	62
"YOD1_5"	13
"YPEL1_0"	26
"YPEL1_1"	42
"YPEL1_2"	15
"YPEL2_0"	96
"YPEL2_1"	90
"YPEL2_2"	13
"YPEL3_0"	180
"YPEL3_1"	305
"YPEL3_2"	284
"YPEL3_3"	10
"YPEL4_0"	2
"YPEL4_1"	132
"YPEL4_2"	94
"YPEL5_0"	0
"YPEL5_1"	112
"YPEL5_2"	74
"YRDC_0"	75
"YRDC_1"	109
"YRDC_2"	11
"YRDC_3"	24
"YRDC_4"	88
"YSK4_0"	104
"YSK4_1"	2
"YTAR_0"	91
"YTAR_1"	92
"YTAR_2"	976
"YTAR_3"	476
"YTAR_4"	85
"YTAR_5"	41
"YTAR_6"	38
"YTAR_7"	42
"YTAR_8"	79
"YTAR_9"	374
"YTAR_10"	743
"YTAR_11"	180
"YTAR_12"	116
"YTAR_13"	103
"YTAR_14"	177
"YTAR_15"	78
"YTAR_16"	25
"YTAR_17"	21
"YTAR_18"	164
"YTAR_19"	154
"YTAR_20"	77
"YTAR_21"	76
"YTAR_22"	2
"YTAR_23"	0
"YTAR_24"	192
"YTAR_25"	2
"YTAR_26"	167
"YTAR_27"	155
"YTAR_28"	17
"YTAR_29"	138
"YTAR_30"	103
"YTAR_31"	189
"YTAR_32"	17
"YTAR_33"	12
"YTAR_34"	183
"YTAR_35"	8
"YTAR_36"	127
"YTAR_37"	279
"YTAR_38"	64
"YTAR_39"	556
"YTAR_40"	1065
"YTAR_41"	35
"YTAR_42"	139
"YTAR_43"	51
"YTAR_44"	44
"YTARVE1_0"	111
"YTARVE1_1"	71
"YTARVE1_2"	32
"YTARVE1_3"	82
"YTARVE1_4"	51
"YTARVE1_5"	43
"YTARVE1_6"	120
"YTARVE16_0"	130
"YTARVE16_1"	198
"YTARVE16_2"	239
"YTARVE19_0"	153384
"YTARVE19_1"	301
"YTARVE19_2"	123
"YTARVE19_3"	865
"YTARVE20_0"	164
"YTARVE20_1"	18
"YTARVE20_2"	101
"YTARVE21_0"	275
"YTARVE21_1"	416
"YTARVE21_2"	15
"YTARVE21_3"	509
"YTARVE26_0"	119
"YTARVE26_1"	27
"YTARVE26_2"	54
"YTARVE27_0"	565
"YTARVE27_1"	20
"YTARVE27_2"	74
"YTARVE27_3"	204
"YTARVE27_4"	622
"YTARVE27_5"	282
"YTARVE27_6"	1134
"YTARVE27_7"	6
"YTARVE27_8"	498
"YTARVE28_0"	212
"YTARVE28_1"	776
"YTARVE28_2"	173
"YTARVE28_3"	275
"YTARVE28_4"	690
"YTARVE28_5"	171
"YTARVE9_0"	35
"YTARVE9_1"	1
"YTARVE9_2"	346
"YTARVE9_3"	66
"YTARVE9_4"	103
"YTHDC1_0"	195
"YTHDC1_1"	74
"YTHDC1_2"	115
"YTHDC1_3"	729
"YTHDC1_4"	70
"YTHDC2_0"	69
"YTHDC2_1"	38
"YTHDC2_2"	28
"YTHDC2_3"	73
"YTHDF1_0"	36
"YTHDF1_1"	58
"YTHDF1_2"	34
"YTHDF2_0"	80
"YTHDF2_1"	63
"YTHDF2_2"	74
"YTHDF2_3"	53
"YTHDF2_4"	203
"YTHDF2_5"	70
"YWHAB_0"	93
"YWHAB_1"	34
"YWHAB_2"	76
"YWHAB_3"	147
"YWHAE_0"	23
"YWHAG_0"	10
"YWHAG_1"	65
"YWHAG_2"	45
"YWHAG_3"	237
"YWHAH_0"	70
"YWHAH_1"	108
"YWHAH_2"	313
"YWHAH_3"	97
"YWHAQ_0"	41
